6.659703660756740362e+01 4.744725900923064899e+01 -7.558754040722238443e+00
-9.409911680003068213e+00 5.884912994098526440e+01 -1.294258525249106562e+01
-6.817728279907356637e+01 -1.797362664037257218e+01 -1.544932842402353401e+01
-2.010012163327131418e+01 -3.754326949566132754e+01 1.622124753191442181e+01
4.823253254608736995e+01 -1.972539259340969053e+01 1.832417767196771408e+01
1.369686832669036924e+01 -7.323238967399919375e+01 -1.759832039290951755e+01
1.998398954419230833e+01 3.912847889126233980e+01 -4.113335455120918027e+00
-3.696705564230911278e+01 -6.599290224381620362e+01 1.105161039670427137e+01
2.586008044420085739e+01 -5.568526412714138729e+01 -1.953287931263930233e+01
-1.061400977710123428e+01 1.523719382454029869e+01 1.828909574412327999e+01
-4.430137010044039414e+01 4.200188557586095328e+01 8.732797105043347941e+00
4.485192620565879196e+01 -7.125999780567157416e+01 -1.179746581580930176e+01
7.217508119499370878e+01 4.445489082165961037e+01 1.912166421162214647e+01
5.570338241118563793e+00 1.408116882677432180e+01 -1.881373859131173987e+01
4.433079807781139436e+01 -1.441704048691557638e+01 1.497324886479202988e+01
2.477730577353313635e+01 -3.101033526963281162e+01 -1.074252855460232681e+01
-8.963061240751455827e+00 -6.763932783614285427e+01 1.762936093258467896e+00
-5.366383356605173560e+01 3.452088497885764440e+01 5.826419155112843029e+00
4.672717882593935457e+01 1.167353874122017920e+01 -2.972861228309806592e+00
-3.107616834001405337e+01 1.694635347141693771e+01 1.024226073590021713e+01
2.011439353036224276e+01 -4.727342316253569265e+01 -1.225969326647331847e+01
8.228328294501606521e+00 -6.815453743248042429e+01 1.554374371439734759e+01
2.512114786632825503e+00 6.800404884119811300e+01 6.776236633903543805e+00
4.156980773200441348e+01 -3.733821064961492908e+01 3.842750220665713812e+00
4.889550655454537065e+01 3.858601277624865844e+01 2.791464951786638782e+00
-6.014625012069807752e+01 -1.227187378986605637e+01 -9.268649372634538253e+00
6.556659704475190154e+01 -3.743072610610150974e+01 -7.710939767731195715e+00
-6.254718856282106998e+01 -3.962972336275606722e+01 1.878800010557945654e+01
4.655899659154307102e+01 -3.387226012834560862e+01 7.127875572855129072e+00
3.546172724946388399e+01 3.315681687651647280e+01 2.135958568488886267e-01
-1.783651740370691030e+01 4.810773080293114390e+01 5.470760829021080518e+00
-4.794420853088737999e+00 -5.836030920689523072e+01 6.412907326145276699e+00
6.201111835899850711e+00 4.322974592794791704e+01 -1.185266683631932993e+00
4.302633442678009601e+01 -3.960339962621364407e+01 -8.987798607934010420e+00
-4.056657570479352160e+01 2.224746497013454416e+01 -1.990434770860009861e+00
-7.021074593725427349e+01 -3.060900309612840431e+01 9.017949382792499469e-01
-5.566126011414823438e+01 -5.093218519676178602e+01 -1.089461329615645901e+00
-1.927545322516360926e+01 -3.946548865441640430e+01 1.062266477923219732e+01
-3.685702990774365251e+00 4.354979239628607246e+01 1.125118348033192106e+01
3.369014515978540913e+01 5.114310712870233289e+01 1.423565255413764064e+01
-6.178023212734692748e+01 4.468094000802474852e+01 -1.674507607894787808e+00
4.340778769493952893e+01 6.289895278398117284e+01 1.587189449061580859e+01
-6.068566481245389888e+00 -3.018469635148163377e+01 -1.258827054875892948e+01
-4.622392731797213372e+01 -3.019366814985126268e+01 -1.474259983831369958e+01
-4.435588635032524252e+01 -1.024351021961401997e+01 -4.278150062160831268e+00
-1.110130507741650518e+01 -7.272879377060333717e+00 1.736080321239409585e+01
3.019720636394535251e+00 4.362128112486091425e+01 1.484734755151114305e+00
2.697510820338495208e+01 5.144689490554820566e+01 -4.135115397476545329e-01
-4.098805895750801653e+01 -7.405617411254075932e+01 3.168611685633013764e+00
6.806384408400796815e+01 4.197826095345240560e+01 1.306705091000218921e+01
2.497577039398837329e+01 -1.147353674287621672e+01 -1.075467963986493691e+00
3.621839489942073609e-01 -1.577104610554296649e+01 -5.082815933041045398e+00
-1.148611306702714785e+01 -6.589175531440054101e+01 8.634272641422118255e+00
-2.572886547234037025e+01 1.731851794206947304e+01 2.588426761405796750e+00
-2.134550834983605938e+01 1.061512317768190705e+01 1.394944092194664620e+01
3.887983294005629631e+01 2.075105193877669763e+01 -7.315936004092220557e+00
-6.626435458495173236e+01 -3.994511846287704060e+01 -1.867652181951667245e+01
5.313468824613875796e+01 5.466486179679670698e+01 1.543932466023533934e+01
4.597646160266639725e+01 -2.104148428654676195e+01 -1.955054311674844314e+01
1.564943727151794306e+01 4.224333753567262306e+01 -1.237089989621004449e+01
-2.533355985895263984e+01 -2.379068055177705787e+01 -5.850964580214306210e+00
7.266740860729484552e+01 -5.555710855117483504e+01 1.673390415898493444e+01
5.607047168214171506e+01 7.123068449768642552e+01 -9.867997441211725729e+00
-3.674548034754444359e+01 -5.015675827633928208e+01 1.189666199749723674e+01
3.519617375273301008e+01 -5.616456305649092151e+00 -1.840343498661490074e+01
3.846054432283520441e+01 6.649530358910116945e+01 1.202986642069863699e+01
4.416241716702250386e+01 -1.291668885071767825e+01 -1.019227582807111254e+01
-5.058548831493266107e+01 3.262904212867110942e+01 2.495858437641384597e+00
-1.573596337304428161e+01 -6.784490212752615435e+01 -4.609974995229663364e+00
3.843724407484423011e+01 -6.491786551942652750e+01 1.024896248594832748e+01
-6.076492667577698015e+00 -3.109346174358580583e+01 -9.645429532426510022e+00
6.187042976331515831e+01 6.870554596400917546e+01 -2.852826067644810948e+00
1.195418111546103823e+01 -5.344387019170349618e+01 -5.021778658723447641e+00
4.442732712277870633e+01 -1.584810132922840076e+01 7.827570383605713999e+00
5.087875309088597220e+01 1.136219456724786880e+01 -1.833812590028697542e+01
-5.529164569113659411e+01 4.113971702286001175e+01 9.672524598700420029e+00
3.091240101407961660e+01 -1.230968093507736505e+01 4.690797917862144395e+00
-3.439936529636204199e+01 2.839576170385851128e+01 8.768706522729832642e+00
-4.107833222119845118e+01 -5.746022898049887573e+01 -6.311758674125302448e+00
-1.633321996298725765e+01 -6.954312170814634442e+01 -3.365793374262612936e+00
4.789357142101211906e+01 3.210271407084490392e+01 -1.189038457825001593e+01
1.528057007980252013e+00 -1.179189225830996257e+01 -1.583789633942340025e+01
1.381568587366905732e+01 3.363000924949911763e+01 6.803329326934063559e+00
7.035542572609251977e+01 4.728346980391197008e+01 7.222712330804078817e+00
4.903095938589015645e+01 5.287237218072953482e+01 1.276793638824024057e+01
-3.211546891962693273e+00 4.438139934699346156e+01 -1.362403091581370695e+01
4.807823703344628541e+01 -1.418778949910570120e+01 3.575823465787189903e+00
-5.574805726953084850e+00 -3.956186597787171166e+01 -4.186783314117791477e+00
-1.143186510476005147e+01 1.591911725461121918e+00 1.109665880687860451e+01
5.218597175338464922e+01 4.789668895367612755e+00 9.571869246750551952e+00
-5.871268806944892305e+01 3.202285238284628832e+01 9.326574851445789349e+00
-2.363096052099173150e+01 4.428360369719019474e+01 1.687274837421901452e+01
6.061309295466709557e+01 -6.260253101287192834e+01 1.609227986335224969e+01
-4.830897770652136103e+01 -4.057880084511523933e+01 9.494050447492774936e+00
-3.300867763957210599e+01 -3.742443809715501857e+01 -1.279930373895334128e+01
-7.074451590795902689e+00 3.105120190148925019e+01 -5.235498983387708805e+00
5.344919190092146977e+01 -3.564751572927585954e+01 -1.887793339404543147e+01
6.596376087507486830e+01 -6.717489149757005862e+01 -5.801135403229791265e+00
6.179225320352707485e+01 -5.923307909886693778e+01 1.576142392907747691e+01
-4.629628786774807736e+01 3.879466781035164047e+01 -3.089662758278922006e+00
4.769493880744256842e+01 -3.164500855499430543e+01 1.075316952061403342e+01
-1.801343182993563019e+01 -2.164512854313603540e+01 1.815150339363574972e+01
4.354672604187653917e+01 -3.638142055995228219e+01 -1.325085710977919184e+01
7.250577784762309363e+01 3.839786196341378144e+01 1.657138258362080663e+01
-3.073587923660261723e+01 7.084425267783471725e+01 -1.334861745715654457e+01
1.336543357330264525e+00 -6.907642050324772853e+00 -1.701561010410051367e+01
2.373914478577179921e+01 -5.504373431069468126e+01 1.872913885702119430e+01
3.805689198701243470e+01 5.059266806378028747e+01 1.963345656138877615e+01
7.204021097588763212e+01 -1.183182080671350711e+01 -1.985932575393050570e+00
3.313654338084909057e+01 5.376212703691093253e+01 2.196783525755488853e+00
1.169333246743103238e+01 1.702108492554588537e+01 -1.178306695744751487e+01
-3.932377286058728316e+01 -6.441440937886686413e+01 -5.339968893156934904e+00
2.188523450356586864e+01 3.594993255008145638e+01 -1.225821989292290048e+01
-1.461679662799807211e+01 -6.256188957894969604e+01 -1.149537720945292207e+01
6.813614588149427220e+01 2.287164696114227791e+00 4.451309593209361815e+00
2.952892603620121292e+01 -5.533195113335680304e+01 -8.866806572291174859e-01
-6.500454529191591746e+01 -5.690502353981865724e+01 -1.162531109024741127e+01
6.938566484949367918e+01 4.883171783389695264e+01 6.697350232467798037e+00
4.523439898248699187e+00 2.384104161726269666e+01 -2.963530232509814955e+00
7.257407581881263070e+01 2.440368281988569521e+01 1.487090440893227594e+01
-2.446203024241243540e+01 -4.699786126868541203e+01 -1.358107087755383091e+01
-6.971843395592266290e+01 6.270026240863735012e+01 -1.227090168351958788e+01
3.880516196482997060e+01 -5.169675246324608509e+01 8.179056080887672775e-02
3.256409683492016427e+01 2.796474632256922632e+01 7.211388103117736259e-01
-3.938078250957646986e+01 8.296495068028198361e+00 3.461562378869601719e+00
5.268270713339867939e+01 -6.888416845813216582e+01 1.504043479754223611e+01
-8.834469566148426267e+00 4.200686695489149969e+01 -1.771797530860492742e+01
1.854003473686228176e+01 4.623758974239127895e+01 8.548159936344903898e+00
-8.660798579791586960e+00 1.362335730382812216e+01 -2.260363888543306832e+00
1.937519348766716831e+01 -4.031624779585678908e+01 2.783051785434619951e+00
-3.055353905731122666e+01 -3.546718235289975496e+01 -5.205601031828610559e+00
-5.605380781994474404e+01 -3.916977018798578314e+01 -1.511920636785470151e+01
6.785422454977485529e+01 -1.407651311953725148e+01 -1.884672491398699634e+00
7.168816125937289030e+01 -4.195009811850847115e+01 -1.861094033902460509e+01
-4.962508482044485447e+01 4.357818774440907816e+01 1.586371979471478610e+01
-4.034688231657409574e+01 -4.329443447476072038e+01 4.599864750910427347e+00
-1.698433413417625815e+01 6.554469640043406820e+00 1.996584368142648813e+01
-6.152257341622799203e+01 3.835696086211564193e+01 -3.840409010979683457e-01
1.166637424108036036e+01 5.332624809692319445e+01 1.251779511129511668e+01
3.841898304395945019e+01 1.376931182294152656e+01 -5.890516898434985826e+00
-4.303121471125232489e+01 2.781368730061626326e+00 -7.877227167897858706e+00
-1.117520742575535309e+01 2.623205774795319911e+01 -1.440156067160987341e+01
-1.093118889152570361e+01 7.309140464236941170e+01 2.289418374861332151e+00
6.697455999669796434e+00 2.458334793905563131e+01 -1.101410766416430320e+01
-3.058416696937930723e+01 2.449562350420400492e+01 4.009091497796989784e-02
-3.309565061318434687e+01 7.455484566740793184e+01 -2.746112272152174238e+00
-6.880860311141516306e+00 6.714704973014313794e+01 -1.401663421138857224e+01
-3.834040566148950546e+01 4.779303353074124239e+00 -1.174989297822758161e+01
-5.643933038006487379e+01 2.616326017885418409e+01 -1.364302546066780053e+01
-2.473264878227979224e+01 -4.398403504569471778e+01 -1.601699969875026142e+01
2.287063953526250160e+01 5.739557245423928578e+01 -1.637479761071243090e+01
